DELIVERY_NAME,DELIVERY_RATING,MARKET_NUMBER,MARKET_NAME,TIMEZONE,DASHER,IS_FIRST_DELIVERY,VEHICLE,CREATED_AT,QUOTED_DELIVERY_TIME,ESTIMATED_DELIVERY_TIME,ASAP,FRAUDULENT,ACTUAL_PICKUP_TIME,ACTUAL_DELIVERY_TIME,DASHER_ASSIGNED_TIME,MANUALLY_ASSIGNED,DASHER_CONFIRMED_TIME,DASHER_AT_STORE_TIME,CANCELLED_AT,ACTIVE_DATE,COMPOSITE_SCORE,SUBTOTAL,CONFIRM_TO_DELIVER_DURATION,DASHER_TO_RESTAURANT_DURATION,DASHER_WAIT_DURATION,RESTAURANT_TO_CUSTOMER_DURATION,WAS_BATCHED,TOTAL_ITEM_COUNT,DASHER_TO_STORE_TIME_CATEGORY,ACTUAL_PICKUP_TIME_GALAXY_A,ACTUAL_DELIVERY_TIME_GALAXY_A,DASHER_ASSIGNED_TIME_GALAXY_A,DASHER_AT_STORE_TIME_GALAXY_A,COMPOSITE_STAR_RATING,NUM_FIVE_STARS,NUM_DELIVERIES,NUM_ON_TIME_DELIVERIES
1592,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-13T20:02:49.485335Z,2055-06-13T20:53:13.55Z,2055-06-13T20:48:06.55Z,1,0,2055-06-13T20:20:05.538645Z,2055-06-13T20:33:45.097497Z,2055-06-13T20:02:54.223949Z,0,2055-06-13T20:03:18.794655Z,2055-06-13T20:13:01.402405Z,,6/13/2055,4.4,1000,1827,583,424,820,0,20,early,2055-06-13T16:20:05.538645Z,2055-06-13T16:33:45.097497Z,2055-06-13T16:02:54.223949Z,2055-06-13T16:13:01.402405Z,4.54,2229,6580,
1407,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-12T17:00:34.047137Z,2055-06-12T17:54:16.196Z,2055-06-12T17:34:37.196Z,1,0,2055-06-12T17:16:06.300632Z,2055-06-12T17:22:40.114934Z,2055-06-12T17:00:54.320483Z,0,2055-06-12T17:01:14.855418Z,2055-06-12T17:10:25.562279Z,,6/12/2055,4.4,1000,1286,551,341,394,0,14,on time,2055-06-12T13:16:06.300632Z,2055-06-12T13:22:40.114934Z,2055-06-12T13:00:54.320483Z,2055-06-12T13:10:25.562279Z,4.54,2229,6580,
12,5,4050,Doorlanta,Galaxy A,Faud,0,car,2055-06-01T15:59:42.542474Z,2055-06-01T16:59:04.628Z,2055-06-01T16:38:57.628Z,1,0,2055-06-01T16:19:27.282696Z,2055-06-01T16:32:33.823934Z,2055-06-01T15:59:47.31647Z,0,2055-06-01T16:00:02.376878Z,2055-06-01T16:11:47.316853Z,,6/1/2055,4.4,1000,1951,705,460,786,0,1,on time,2055-06-01T12:19:27.282696Z,2055-06-01T12:32:33.823934Z,2055-06-01T11:59:47.31647Z,2055-06-01T12:11:47.316853Z,4.69,89,258,154
1545,,4001,Dashattan,Galaxy A,J,0,bicycle,2055-06-13T01:52:57.204973Z,2055-06-13T02:49:00.275Z,2055-06-13T02:25:42.275Z,1,0,2055-06-13T02:08:01.99731Z,2055-06-13T02:52:29.290438Z,2055-06-13T01:53:34.106072Z,0,2055-06-13T01:53:43.993072Z,2055-06-13T02:09:24.842171Z,,6/12/2055,4.649691893,1000,3526,941,,2668,1,3,,2055-06-12T22:08:01.99731Z,2055-06-12T22:52:29.290438Z,2055-06-12T21:53:34.106072Z,2055-06-12T22:09:24.842171Z,4.6,292,1027,26
232,5,4050,Doorlanta,Galaxy A,Benn,0,car,2055-06-03T00:49:53.452615Z,2055-06-03T01:44:53.527Z,2055-06-03T01:15:39.527Z,1,0,2055-06-03T01:09:38.903914Z,2055-06-03T01:24:39.83083Z,2055-06-03T00:50:07.333335Z,0,2055-06-03T00:50:16.309953Z,2055-06-03T00:58:37.889254Z,,6/2/2055,4.5,1000,2063,501,661,901,0,1,on time,2055-06-02T21:09:38.903914Z,2055-06-02T21:24:39.83083Z,2055-06-02T20:50:07.333335Z,2055-06-02T20:58:37.889254Z,4.63,241,995,626
268,,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-03T15:36:13.332639Z,2055-06-03T16:24:17.412Z,2055-06-03T16:15:59.412Z,1,0,2055-06-03T16:09:41.39848Z,2055-06-03T16:19:55.431297Z,2055-06-03T15:49:27.505062Z,0,2055-06-03T15:49:33.188745Z,,,6/3/2055,4.3,1000,1822,,,614,0,1,,2055-06-03T12:09:41.39848Z,2055-06-03T12:19:55.431297Z,2055-06-03T11:49:27.505062Z,,4.49,2315,7039,763
1315,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-11T22:01:47.000211Z,2055-06-11T22:50:57.079Z,2055-06-11T22:31:18.079Z,1,0,2055-06-11T22:24:30.493621Z,2055-06-11T22:36:13.247262Z,2055-06-11T22:07:54.417438Z,0,2055-06-11T22:08:05.554339Z,,,6/11/2055,3.137255065,1000,1688,,,703,0,2,,2055-06-11T18:24:30.493621Z,2055-06-11T18:36:13.247262Z,2055-06-11T18:07:54.417438Z,,4.17,457,1599,
1019,5,4001,Dashattan,Galaxy A,Sean,0,bicycle,2055-06-09T15:16:18.342417Z,2055-06-09T16:09:07.404Z,2055-06-09T15:49:28.404Z,1,0,2055-06-09T15:28:36.357952Z,2055-06-09T15:37:34.580982Z,2055-06-09T15:19:34.570477Z,0,2055-06-09T15:19:50.36309Z,2055-06-09T15:24:45.545148Z,,6/9/2055,4.6,1000,1064,295,231,538,0,2,on time,2055-06-09T11:28:36.357952Z,2055-06-09T11:37:34.580982Z,2055-06-09T11:19:34.570477Z,2055-06-09T11:24:45.545148Z,4.52,183,522,
962,5,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-08T20:42:58.807209Z,2055-06-08T21:53:20.862Z,2055-06-08T21:31:26.862Z,1,0,2055-06-08T21:16:05.160561Z,2055-06-08T21:27:03.069227Z,2055-06-08T20:46:34.217353Z,0,2055-06-08T20:46:55.432757Z,2055-06-08T21:13:00.622979Z,,6/8/2055,3.896959729,1000,2408,1565,185,658,0,3,on time,2055-06-08T17:16:05.160561Z,2055-06-08T17:27:03.069227Z,2055-06-08T16:46:34.217353Z,2055-06-08T17:13:00.622979Z,4.58,254,788,9
291,,4001,Dashattan,Galaxy A,Bunje,0,bicycle,2055-06-03T17:02:25.391393Z,2055-06-03T18:13:55.461Z,2055-06-03T17:53:48.461Z,1,0,2055-06-03T17:18:49.049261Z,2055-06-03T17:41:54.780884Z,2055-06-03T17:02:34.894665Z,0,2055-06-03T17:02:47.128659Z,2055-06-03T17:15:42.484295Z,,6/3/2055,4.3,1000,2347,775,187,1385,0,1,on time,2055-06-03T13:18:49.049261Z,2055-06-03T13:41:54.780884Z,2055-06-03T13:02:34.894665Z,2055-06-03T13:15:42.484295Z,4.7,443,1579,
716,5,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-06T01:22:20.560788Z,2055-06-06T02:36:28.622Z,2055-06-06T02:13:10.622Z,1,0,2055-06-06T01:50:08.684146Z,2055-06-06T01:55:38.160232Z,2055-06-06T01:22:34.797321Z,0,2055-06-06T01:23:30.675628Z,2055-06-06T01:36:15.550665Z,,6/5/2055,4.3,1000,1928,765,833,330,0,1,early,2055-06-05T21:50:08.684146Z,2055-06-05T21:55:38.160232Z,2055-06-05T21:22:34.797321Z,2055-06-05T21:36:15.550665Z,4.17,457,1599,
1437,5,4001,Dashattan,Galaxy A,Mike,0,bicycle,2055-06-12T19:13:11.415855Z,2055-06-12T20:03:56.47Z,2055-06-12T19:54:17.47Z,1,0,2055-06-12T20:01:47.314484Z,2055-06-12T20:25:52.414419Z,2055-06-12T19:13:34.317314Z,0,2055-06-12T19:13:38.851127Z,2055-06-12T19:56:33.765706Z,,6/12/2055,3.04009713,1000,4334,2575,314,1445,0,1,,2055-06-12T16:01:47.314484Z,2055-06-12T16:25:52.414419Z,2055-06-12T15:13:34.317314Z,2055-06-12T15:56:33.765706Z,4.63,242,736,
47,5,4050,Doorlanta,Galaxy A,Merissa,0,car,2055-06-01T21:45:21.801266Z,2055-06-01T22:40:21.874Z,2055-06-01T22:18:38.874Z,1,0,2055-06-01T22:25:36.873102Z,2055-06-01T22:33:33.443711Z,2055-06-01T21:58:47.295016Z,0,2055-06-01T21:59:01.725744Z,,,6/1/2055,4.6,1000,2072,,,477,0,6,,2055-06-01T18:25:36.873102Z,2055-06-01T18:33:33.443711Z,2055-06-01T17:58:47.295016Z,,4.58,679,2371,1830
224,,4050,Doorlanta,Galaxy A,Sal,0,car,2055-06-03T00:26:07.418776Z,2055-06-03T01:16:07.492Z,2055-06-03T00:59:00.492Z,1,0,2055-06-03T00:54:30.82158Z,2055-06-03T01:08:03.54736Z,2055-06-03T00:33:07.288581Z,0,2055-06-03T00:33:08.754491Z,2055-06-03T00:53:31.65359Z,,6/2/2055,4.6,1000,2095,1223,59,813,0,1,late,2055-06-02T20:54:30.82158Z,2055-06-02T21:08:03.54736Z,2055-06-02T20:33:07.288581Z,2055-06-02T20:53:31.65359Z,4.46,349,779,
292,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-03T17:04:16.139627Z,2055-06-03T18:03:12.259Z,2055-06-03T17:43:05.259Z,1,0,2055-06-03T17:18:14.456636Z,2055-06-03T17:34:02.601527Z,2055-06-03T17:04:27.290024Z,0,2055-06-03T17:04:36.694322Z,2055-06-03T17:16:36.970761Z,,6/3/2055,4.7,1000,1766,720,98,948,0,2,on time,2055-06-03T13:18:14.456636Z,2055-06-03T13:34:02.601527Z,2055-06-03T13:04:27.290024Z,2055-06-03T13:16:36.970761Z,4.62,259,604,21
599,5,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-05T19:40:06.485458Z,2055-06-05T20:26:44.557Z,2055-06-05T20:22:51.557Z,1,0,2055-06-05T19:55:15.511066Z,2055-06-05T20:14:53.392683Z,2055-06-05T19:40:27.2637Z,0,2055-06-05T19:40:53.255826Z,2055-06-05T19:48:34.179685Z,,6/5/2055,3.319101067,1000,2040,461,401,1178,0,2,on time,2055-06-05T15:55:15.511066Z,2055-06-05T16:14:53.392683Z,2055-06-05T15:40:27.2637Z,2055-06-05T15:48:34.179685Z,4.7,1261,3264,232
1560,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-13T15:29:09.522826Z,2055-06-13T17:00:00Z,2055-06-13T17:00:00Z,0,0,2055-06-13T16:09:25.919553Z,2055-06-13T16:13:55.5071Z,2055-06-13T16:00:34.627843Z,0,2055-06-13T16:00:54.286508Z,2055-06-13T16:05:26.47403Z,,6/13/2055,4.5,1000,781,272,239,270,0,2,on time,2055-06-13T12:09:25.919553Z,2055-06-13T12:13:55.5071Z,2055-06-13T12:00:34.627843Z,2055-06-13T12:05:26.47403Z,4.54,2229,6580,
688,5,4050,Doorlanta,Galaxy A,Abhai,0,car,2055-06-05T23:56:30.035583Z,2055-06-06T00:41:30.113Z,2055-06-06T00:30:04.113Z,1,0,2055-06-06T00:30:56.870942Z,2055-06-06T00:43:59.991288Z,2055-06-06T00:12:27.411619Z,0,2055-06-06T00:12:32.506157Z,2055-06-06T00:27:35.7792Z,,6/5/2055,4.6,1000,1887,903,201,783,0,1,late,2055-06-05T20:30:56.870942Z,2055-06-05T20:43:59.991288Z,2055-06-05T20:12:27.411619Z,2055-06-05T20:27:35.7792Z,4.56,344,947,22
840,,4050,Doorlanta,Galaxy A,Jhordan,0,car,2055-06-07T16:07:19.678073Z,2055-06-07T17:11:38.839Z,2055-06-07T16:49:44.839Z,1,0,2055-06-07T16:41:09.47526Z,2055-06-07T17:04:31.143557Z,2055-06-07T16:23:27.253317Z,0,2055-06-07T16:23:34.996847Z,2055-06-07T16:33:19.522574Z,,6/7/2055,4.6,1000,2457,585,470,1402,0,1,late,2055-06-07T12:41:09.47526Z,2055-06-07T13:04:31.143557Z,2055-06-07T12:23:27.253317Z,2055-06-07T12:33:19.522574Z,5,6,20,5
730,5,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-06T15:37:28.280869Z,2055-06-06T16:32:28.341Z,2055-06-06T16:09:06.341Z,1,0,2055-06-06T15:50:17.575973Z,2055-06-06T15:58:41.538326Z,2055-06-06T15:39:47.331204Z,0,2055-06-06T15:39:55.430941Z,,,6/6/2055,4.6,1000,1126,,,504,0,1,,2055-06-06T11:50:17.575973Z,2055-06-06T11:58:41.538326Z,2055-06-06T11:39:47.331204Z,,4.7,1261,3264,232
272,1,4001,Dashattan,Galaxy A,Sean,0,bicycle,2055-06-03T15:44:51.154672Z,2055-06-03T16:32:17.201Z,2055-06-03T16:13:24.201Z,1,0,2055-06-03T17:27:28.984341Z,2055-06-03T17:49:12.756277Z,2055-06-03T17:20:42.731226Z,1,2055-06-03T17:20:48.255503Z,2055-06-03T17:20:52.743697Z,,6/3/2055,3.49339893,1000,1704,4,396,1304,1,1,,2055-06-03T13:27:28.984341Z,2055-06-03T13:49:12.756277Z,2055-06-03T13:20:42.731226Z,2055-06-03T13:20:52.743697Z,4.52,183,522,
295,,4050,Doorlanta,Galaxy A,Jagar,0,car,2055-06-03T17:21:07.006445Z,2055-06-03T18:08:03.115Z,2055-06-03T17:59:10.115Z,1,0,2055-06-03T17:44:58.121773Z,2055-06-03T17:57:13.373631Z,2055-06-03T17:21:27.307516Z,0,2055-06-03T17:21:33.674879Z,2055-06-03T17:42:43.894729Z,,6/3/2055,4.6,1000,2140,1270,135,735,0,2,late,2055-06-03T13:44:58.121773Z,2055-06-03T13:57:13.373631Z,2055-06-03T13:21:27.307516Z,2055-06-03T13:42:43.894729Z,4.89,1778,5138,314
428,3,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-04T18:31:51.093715Z,2055-06-04T19:11:51.213Z,2055-06-04T19:00:26.213Z,1,0,2055-06-04T19:01:25.987891Z,2055-06-04T19:24:03.657586Z,2055-06-04T18:46:27.285609Z,0,2055-06-04T18:46:33.649594Z,,,6/4/2055,4.6,1000,2250,,,1358,1,6,,2055-06-04T15:01:25.987891Z,2055-06-04T15:24:03.657586Z,2055-06-04T14:46:27.285609Z,,4.62,259,604,21
582,5,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-05T17:51:04.874549Z,2055-06-05T18:41:04.991Z,2055-06-05T18:23:54.991Z,1,0,2055-06-05T18:10:11.287014Z,2055-06-05T18:14:50.258176Z,2055-06-05T17:55:27.425314Z,0,2055-06-05T17:56:16.139794Z,2055-06-05T18:08:37.387179Z,,6/5/2055,4.5,1000,1114,741,94,279,1,1,,2055-06-05T14:10:11.287014Z,2055-06-05T14:14:50.258176Z,2055-06-05T13:55:27.425314Z,2055-06-05T14:08:37.387179Z,4.62,259,604,21
1250,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-11T15:57:35.405568Z,2055-06-11T17:00:07.468Z,2055-06-11T16:40:28.468Z,1,0,2055-06-11T16:11:07.304683Z,2055-06-11T16:28:43.064246Z,2055-06-11T15:59:14.37995Z,0,2055-06-11T15:59:29.172158Z,,,6/11/2055,4.3,1000,1754,,,1056,0,2,early,2055-06-11T12:11:07.304683Z,2055-06-11T12:28:43.064246Z,2055-06-11T11:59:14.37995Z,,4.54,2229,6580,
1434,5,4001,Dashattan,Galaxy A,KC,0,car,2055-06-12T19:07:15.697679Z,2055-06-12T19:54:15.762Z,2055-06-12T19:34:36.762Z,1,0,2055-06-12T19:43:03.929367Z,2055-06-12T20:05:15.963855Z,2055-06-12T19:17:54.363938Z,0,2055-06-12T19:18:09.021964Z,2055-06-12T19:38:07.001979Z,,6/12/2055,4.2,1000,2826,1198,296,1332,1,2,,2055-06-12T15:43:03.929367Z,2055-06-12T16:05:15.963855Z,2055-06-12T15:17:54.363938Z,2055-06-12T15:38:07.001979Z,4.54,2229,6580,
65,5,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-01T22:39:13.69841Z,2055-06-01T23:34:13.774Z,2055-06-01T23:12:39.774Z,1,0,2055-06-01T22:49:20.516848Z,2055-06-01T23:01:33.09066Z,2055-06-01T22:39:27.473697Z,0,2055-06-01T22:40:16.83381Z,,,6/1/2055,4.8,1000,1277,,,733,0,3,,2055-06-01T18:49:20.516848Z,2055-06-01T19:01:33.09066Z,2055-06-01T18:39:27.473697Z,,4.49,2315,7039,763
394,4,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-04T02:04:16.879237Z,2055-06-04T03:01:12.969Z,2055-06-04T02:39:18.969Z,1,0,2055-06-04T02:38:41.192338Z,2055-06-04T02:51:13.279691Z,2055-06-04T02:10:27.294607Z,0,2055-06-04T02:10:34.691435Z,2055-06-04T02:29:40.478557Z,,6/3/2055,4.1,1000,2439,1146,541,752,0,1,late,2055-06-03T22:38:41.192338Z,2055-06-03T22:51:13.279691Z,2055-06-03T22:10:27.294607Z,2055-06-03T22:29:40.478557Z,4.62,259,604,21
519,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-05T00:59:26.537464Z,2055-06-05T02:15:47.599Z,2055-06-05T01:49:58.599Z,1,0,2055-06-05T01:30:07.611068Z,2055-06-05T01:41:08.536207Z,2055-06-05T01:14:07.698571Z,0,2055-06-05T01:14:40.778649Z,2055-06-05T01:25:13.278106Z,,6/4/2055,4.3,1000,1588,633,294,661,1,1,,2055-06-04T21:30:07.611068Z,2055-06-04T21:41:08.536207Z,2055-06-04T21:14:07.698571Z,2055-06-04T21:25:13.278106Z,4.62,259,604,21
473,,4050,Doorlanta,Galaxy A,Merissa,0,car,2055-06-04T22:42:41.318121Z,2055-06-04T23:45:21.417Z,2055-06-04T23:23:27.417Z,1,0,2055-06-04T23:13:28.072271Z,2055-06-04T23:28:15.676836Z,2055-06-04T23:01:47.481907Z,0,2055-06-04T23:02:22.662407Z,2055-06-04T23:12:11.450448Z,,6/4/2055,3.753117198,1000,1553,589,77,887,0,1,late,2055-06-04T19:13:28.072271Z,2055-06-04T19:28:15.676836Z,2055-06-04T19:01:47.481907Z,2055-06-04T19:12:11.450448Z,4.58,679,2371,1830
741,5,4001,Dashattan,Galaxy A,Sean,0,bicycle,2055-06-06T16:38:53.725236Z,2055-06-06T17:30:54.787Z,2055-06-06T17:19:00.787Z,1,0,2055-06-06T17:04:32.275544Z,2055-06-06T17:14:42.479898Z,2055-06-06T16:41:14.508243Z,0,2055-06-06T16:41:31.192496Z,2055-06-06T16:50:32.471634Z,,6/6/2055,4.3,1000,1991,541,840,610,0,1,on time,2055-06-06T13:04:32.275544Z,2055-06-06T13:14:42.479898Z,2055-06-06T12:41:14.508243Z,2055-06-06T12:50:32.471634Z,4.52,183,522,
1507,,4001,Dashattan,Galaxy A,Ron,0,bicycle,2055-06-12T23:49:05.12538Z,2055-06-13T00:45:21.172Z,2055-06-13T00:27:03.172Z,1,0,2055-06-13T00:08:42.641195Z,2055-06-13T00:16:18.272292Z,2055-06-12T23:53:15.774578Z,0,2055-06-12T23:54:03.323354Z,2055-06-13T00:12:32.782487Z,,6/12/2055,4.8,1000,1335,1109,,456,0,2,late,2055-06-12T20:08:42.641195Z,2055-06-12T20:16:18.272292Z,2055-06-12T19:53:15.774578Z,2055-06-12T20:12:32.782487Z,4.56,765,2618,
251,5,4050,Doorlanta,Galaxy A,Ash,0,car,2055-06-03T12:06:24.048934Z,2055-06-03T14:15:00Z,2055-06-03T14:15:00Z,0,0,2055-06-03T14:14:46.726624Z,2055-06-03T14:24:38.567114Z,2055-06-03T13:52:27.269285Z,0,2055-06-03T13:52:41.622987Z,2055-06-03T14:10:52.725739Z,,6/3/2055,4.6,1000,1917,1091,234,592,0,1,late,2055-06-03T10:14:46.726624Z,2055-06-03T10:24:38.567114Z,2055-06-03T09:52:27.269285Z,2055-06-03T10:10:52.725739Z,4.66,161,398,
520,5,4050,Doorlanta,Galaxy A,Abhai,0,car,2055-06-05T01:05:29.35796Z,2055-06-05T02:29:18.433Z,2055-06-05T02:06:05.433Z,1,0,2055-06-05T01:23:12.514985Z,2055-06-05T01:40:03.184807Z,2055-06-05T01:15:27.596813Z,0,2055-06-05T01:15:30.618366Z,2055-06-05T01:21:04.764732Z,,6/4/2055,3.212348895,1000,1473,334,128,1011,0,2,on time,2055-06-04T21:23:12.514985Z,2055-06-04T21:40:03.184807Z,2055-06-04T21:15:27.596813Z,2055-06-04T21:21:04.764732Z,4.56,344,947,22
1284,5,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-11T19:16:56.827182Z,2055-06-11T20:24:23.881Z,2055-06-11T20:01:05.881Z,1,0,2055-06-11T19:56:29.220237Z,2055-06-11T20:07:16.749847Z,2055-06-11T19:31:54.182686Z,0,2055-06-11T19:32:21.970262Z,2055-06-11T19:54:36.70767Z,,6/11/2055,3.371501608,1000,2095,1335,113,647,0,8,,2055-06-11T15:56:29.220237Z,2055-06-11T16:07:16.749847Z,2055-06-11T15:31:54.182686Z,2055-06-11T15:54:36.70767Z,4.17,457,1599,
671,5,4050,Doorlanta,Galaxy A,Ajay,0,car,2055-06-05T23:13:23.55781Z,2055-06-06T00:12:58.621Z,2055-06-05T23:49:40.621Z,1,0,2055-06-05T23:36:01.65656Z,2055-06-05T23:41:28.366222Z,2055-06-05T23:25:47.418504Z,0,2055-06-05T23:26:26.281539Z,2055-06-05T23:34:10.423551Z,,6/5/2055,4.8,1000,902,464,111,327,0,1,late,2055-06-05T19:36:01.65656Z,2055-06-05T19:41:28.366222Z,2055-06-05T19:25:47.418504Z,2055-06-05T19:34:10.423551Z,4.57,234,726,99
422,,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-04T17:26:04.643226Z,2055-06-04T18:16:04.716Z,2055-06-04T17:55:22.716Z,1,0,2055-06-04T17:40:06.721195Z,2055-06-04T17:54:22.158244Z,2055-06-04T17:26:07.317958Z,0,2055-06-04T17:26:12.261735Z,2055-06-04T17:37:13.098937Z,,6/4/2055,4.6,1000,1690,661,173,856,0,1,on time,2055-06-04T13:40:06.721195Z,2055-06-04T13:54:22.158244Z,2055-06-04T13:26:07.317958Z,2055-06-04T13:37:13.098937Z,4.49,2315,7039,763
691,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-06T00:02:09.459214Z,2055-06-06T01:21:12.516Z,2055-06-06T00:57:54.516Z,1,0,2055-06-06T00:32:42.655484Z,2055-06-06T00:49:54.91289Z,2055-06-06T00:12:57.555199Z,0,2055-06-06T00:13:10.520906Z,2055-06-06T00:20:22.795573Z,,6/5/2055,2.969143873,1000,2204,432,740,1032,0,4,on time,2055-06-05T20:32:42.655484Z,2055-06-05T20:49:54.91289Z,2055-06-05T20:12:57.555199Z,2055-06-05T20:20:22.795573Z,4.54,2229,6580,
1060,,4001,Dashattan,Galaxy A,Samm,0,car,2055-06-09T21:32:54.124638Z,2055-06-09T22:26:47.189Z,2055-06-09T22:11:40.189Z,1,0,2055-06-09T21:52:04.447079Z,2055-06-09T22:26:01.477374Z,2055-06-09T21:33:14.146888Z,0,2055-06-09T21:33:21.797632Z,2055-06-09T21:42:04.392041Z,,6/9/2055,3.275945828,1000,3160,523,600,2037,0,4,early,2055-06-09T17:52:04.447079Z,2055-06-09T18:26:01.477374Z,2055-06-09T17:33:14.146888Z,2055-06-09T17:42:04.392041Z,4.03,505,1721,457
186,5,4050,Doorlanta,Galaxy A,Hanna,0,car,2055-06-02T22:22:48.123043Z,2055-06-02T23:22:22.223Z,2055-06-02T23:02:15.223Z,1,0,2055-06-02T22:45:15.232167Z,2055-06-02T22:58:34.357189Z,2055-06-02T22:25:47.336598Z,0,2055-06-02T22:25:54.29838Z,2055-06-02T22:39:59.484045Z,,6/2/2055,3.283741211,1000,1960,845,316,799,0,1,late,2055-06-02T18:45:15.232167Z,2055-06-02T18:58:34.357189Z,2055-06-02T18:25:47.336598Z,2055-06-02T18:39:59.484045Z,4.79,1007,2899,1301
241,,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-03T01:11:57.47502Z,2055-06-03T02:06:57.624Z,2055-06-03T01:47:08.624Z,1,0,2055-06-03T01:28:28.46145Z,2055-06-03T01:44:19.71539Z,2055-06-03T01:12:07.684201Z,0,2055-06-03T01:12:38.979937Z,2055-06-03T01:25:15.043515Z,,6/2/2055,4.102997375,1000,1901,757,193,951,0,2,on time,2055-06-02T21:28:28.46145Z,2055-06-02T21:44:19.71539Z,2055-06-02T21:12:07.684201Z,2055-06-02T21:25:15.043515Z,4.7,1261,3264,232
247,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-03T01:53:30.661368Z,2055-06-03T02:34:57.798Z,2055-06-03T02:19:50.798Z,1,0,2055-06-03T02:04:06.646226Z,2055-06-03T02:07:12.160492Z,2055-06-03T01:58:54.411959Z,0,2055-06-03T01:59:01.948331Z,2055-06-03T02:00:43.873865Z,,6/2/2055,4.8,1000,491,102,203,186,0,1,early,2055-06-02T22:04:06.646226Z,2055-06-02T22:07:12.160492Z,2055-06-02T21:58:54.411959Z,2055-06-02T22:00:43.873865Z,4.54,2229,6580,
297,4,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-03T17:30:40.51194Z,2055-06-03T18:19:21.573Z,2055-06-03T17:59:42.573Z,1,0,2055-06-03T18:04:24.347165Z,2055-06-03T18:16:02.66549Z,2055-06-03T17:31:34.485898Z,0,2055-06-03T17:32:07.970532Z,2055-06-03T18:05:12.174673Z,,6/3/2055,3.492049515,1000,2635,1985,,698,0,1,late,2055-06-03T14:04:24.347165Z,2055-06-03T14:16:02.66549Z,2055-06-03T13:31:34.485898Z,2055-06-03T14:05:12.174673Z,4.17,457,1599,
507,5,4050,Doorlanta,Galaxy A,Merissa,0,car,2055-06-05T00:14:06.730854Z,2055-06-05T01:19:27.796Z,2055-06-05T00:56:09.796Z,1,0,2055-06-05T00:42:15.641071Z,2055-06-05T01:01:55.544448Z,2055-06-05T00:27:27.459824Z,0,2055-06-05T00:27:32.298313Z,2055-06-05T00:41:57.515112Z,,6/4/2055,4.6,1000,2063,865,18,1180,0,2,late,2055-06-04T20:42:15.641071Z,2055-06-04T21:01:55.544448Z,2055-06-04T20:27:27.459824Z,2055-06-04T20:41:57.515112Z,4.58,679,2371,1830
529,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-05T01:35:22.429978Z,2055-06-05T02:31:06.497Z,2055-06-05T02:07:48.497Z,1,0,2055-06-05T01:50:59.316271Z,2055-06-05T02:01:27.766229Z,2055-06-05T01:35:34.184005Z,0,2055-06-05T01:35:48.957473Z,2055-06-05T01:44:56.68283Z,,6/4/2055,4.5,1000,1539,548,363,628,1,1,,2055-06-04T21:50:59.316271Z,2055-06-04T22:01:27.766229Z,2055-06-04T21:35:34.184005Z,2055-06-04T21:44:56.68283Z,4.17,457,1599,
606,5,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-05T20:19:09.821482Z,2055-06-05T21:10:29.897Z,2055-06-05T20:57:11.897Z,1,0,2055-06-05T20:34:45.57189Z,2055-06-05T20:35:42.877759Z,2055-06-05T20:27:07.373435Z,0,2055-06-05T20:27:45.98646Z,2055-06-05T20:32:16.761154Z,,6/5/2055,4.5,1000,477,271,149,57,0,4,on time,2055-06-05T16:34:45.57189Z,2055-06-05T16:35:42.877759Z,2055-06-05T16:27:07.373435Z,2055-06-05T16:32:16.761154Z,4.62,259,604,21
922,,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-08T12:43:54.034171Z,2055-06-08T13:37:15.194Z,2055-06-08T13:22:34.194Z,1,0,2055-06-08T13:36:49.743921Z,2055-06-08T13:49:52.401818Z,2055-06-08T13:21:01.830589Z,1,2055-06-08T13:21:26.600337Z,,,6/8/2055,3.885187863,1000,1706,,,783,1,2,,2055-06-08T09:36:49.743921Z,2055-06-08T09:49:52.401818Z,2055-06-08T09:21:01.830589Z,,4.58,254,788,9
